;roberta_com;DATE;SIGN;vaders
1000;0.7950694249011576;09-26-2016;aries;0.1655
1001;0.609798991587013;09-27-2016;aries;0.3612
1002;0.5582214221358299;09-28-2016;aries;0.394
1003;0.6370040345937014;09-29-2016;aries;0.9457
1004;-0.15871503204107285;09-30-2016;aries;0.3378
1005;0.7761221937835217;10-01-2016;aries;-0.7202
1006;0.7630603386423194;10-02-2016;aries;0.9477
1007;-0.826882503926754;10-03-2016;aries;-0.6048
1008;-0.6417259722948074;10-04-2016;aries;-0.5621
1009;-0.5410980172455311;10-05-2016;aries;0.0258
1010;-0.2275459454981056;10-06-2016;aries;-0.228
1011;0.5778580009937286;10-07-2016;aries;-0.4588
1012;0.5222689583897591;10-08-2016;aries;0.8748
1013;0.9820945312772412;10-09-2016;aries;0.8773
1014;0.6070081442594528;10-10-2016;aries;0.4021
1015;-0.39685773104429245;10-11-2016;aries;0.1375
1016;-0.07765472398130441;10-12-2016;aries;0.0772
1017;-0.29930948623305725;10-13-2016;aries;0.8834
1018;-0.11611364036798477;10-14-2016;aries;0.7185
1019;-0.2285672277212143;10-15-2016;aries;-0.431
1020;-0.3888258934020996;10-16-2016;aries;-0.8398
1021;-0.17983192205429077;10-17-2016;aries;-0.8271
1022;-0.09121171183655928;10-18-2016;aries;0.2263
1023;0.2837306430179264;10-20-2016;aries;0.8687
1024;-0.5785385146737099;10-21-2016;aries;-0.6028
1025;-0.6153115195966673;10-22-2016;aries;0.4215
1026;-0.2872741244598701;10-23-2016;aries;-0.8021
1027;0.3146609219504502;10-24-2016;aries;0.6369
1028;-0.7979179209717606;10-25-2016;aries;-0.1801
1029;0.768084492534399;10-26-2016;aries;0.7874
1030;0.846168498685986;10-27-2016;aries;0.6597
1031;0.771574093028903;10-28-2016;aries;0.9011
1032;-0.1273559331893921;10-29-2016;aries;-0.0516
1033;-0.38364654034376144;10-30-2016;aries;-0.3612
1034;-0.015197515487670898;10-31-2016;aries;0.3221
1035;-0.7289269156754017;11-01-2016;aries;0.8494
1036;0.7464977959170938;11-02-2016;aries;0.7845
1037;-0.717495927512403;11-03-2016;aries;-0.7506
1038;-0.11459022884485377;11-04-2016;aries;0.5267
1039;0.3219049759209156;11-05-2016;aries;0.6369
1040;0.29493988305330276;11-06-2016;aries;0.0
1041;-0.05828738212585449;11-07-2016;aries;0.8426
1042;-0.3905814066529274;11-08-2016;aries;-0.2023
1043;0.13264766335487366;11-09-2016;aries;0.3612
1044;0.5952819866110078;11-10-2016;aries;0.7878
1045;0.2886647605100131;11-11-2016;aries;0.8573
1046;0.49809498712420464;11-12-2016;aries;0.9325
1047;0.2527840584516525;11-13-2016;aries;0.6369
1048;-0.6125491932034492;11-14-2016;aries;0.5423
1049;0.6841100938618183;11-15-2016;aries;0.5259
1050;-0.29899822175502777;11-16-2016;aries;0.6124
1051;-0.3025074973702431;11-17-2016;aries;-0.8974
1052;0.4055636003613472;11-18-2016;aries;0.8658
1053;0.05545327067375183;11-19-2016;aries;-0.8294
1054;0.5107942931354046;11-20-2016;aries;0.8316
1055;0.97056993865408;11-21-2016;aries;0.8934
1056;-0.0379386842250824;11-22-2016;aries;0.5605
1057;0.20808002352714539;11-23-2016;aries;0.9079
1058;0.9266416933387518;11-24-2016;aries;-0.2261
1059;-0.7413998278319733;11-25-2016;aries;-0.8379
1060;0.733514966443181;11-26-2016;aries;0.9287
1061;-0.20161277800798416;11-27-2016;aries;-0.3096
1062;-0.6090588271617889;11-28-2016;aries;-0.4786
1063;0.8775275009684265;11-29-2016;aries;0.8979
1064;0.5877742916345596;12-01-2016;aries;0.8957
1065;0.2316984459757805;12-02-2016;aries;0.0
1066;0.831832046841505;12-03-2016;aries;0.9821
1067;0.523191288113594;12-04-2016;aries;0.2952
1068;-0.044656187295913696;12-05-2016;aries;0.7184
1069;-0.39659422636032104;12-06-2016;aries;-0.4438
1070;-0.16139620542526245;12-07-2016;aries;-0.1043
1071;0.9649280175799504;12-08-2016;aries;0.7783
1072;0.9720988331828266;12-09-2016;aries;0.9342
1073;0.040620192885398865;12-10-2016;aries;0.6573
1074;0.0977555513381958;12-11-2016;aries;0.0517
1075;0.9843890950432979;12-12-2016;aries;0.9166
1076;-0.5112524069845676;12-01-2013;taurus;0.3182
1077;-0.18169140815734863;12-02-2013;taurus;0.2617
1078;-0.1955660730600357;12-03-2013;taurus;0.4767
1079;-0.36909130180426253;12-04-2013;taurus;-0.8218
1080;0.8820590209215879;12-05-2013;taurus;0.9466
1081;0.09843648970127106;12-06-2013;taurus;0.6589
1082;-0.5604529567062855;12-07-2013;taurus;0.2842
1083;-0.32072069917444584;12-08-2013;taurus;0.8517
1084;-0.2836710587143898;12-09-2013;taurus;-0.2617
1085;-0.31569603085517883;12-10-2013;taurus;0.4404
1086;0.02529999613761902;12-11-2013;taurus;0.8658
1087;0.883956192061305;12-12-2013;taurus;0.774
1088;0.5165762250514299;12-13-2013;taurus;0.5231
1089;0.155576691031456;12-14-2013;taurus;0.296
1090;-0.8490038942545652;12-15-2013;taurus;-0.6758
1091;0.7375488528050482;12-16-2013;taurus;0.5187
1092;-0.2718193618547536;12-17-2013;taurus;0.5967
1093;-0.6521335430443287;12-18-2013;taurus;0.6652
1094;-0.4507245570421219;12-19-2013;taurus;0.296
1095;-0.4770774096250534;12-20-2013;taurus;-0.9051
1096;0.843772582244128;12-21-2013;taurus;0.9166
1097;0.5499398112297058;12-22-2013;taurus;0.7579
1098;0.3607867881655693;12-23-2013;taurus;-0.0352
1099;0.8891619048081338;12-24-2013;taurus;0.6494
1100;-0.330105108326978;12-25-2013;taurus;0.3366
1101;0.9532174582127482;12-26-2013;taurus;0.9136
1102;0.9460744150437066;12-27-2013;taurus;0.8074
1103;-0.3247242718935013;12-28-2013;taurus;0.4324
1104;0.7734890836291015;12-30-2013;taurus;0.9403
1105;-0.5402092412114143;12-31-2013;taurus;0.3036
1106;0.9228944622445852;01-01-2014;taurus;0.908
1107;-0.10259266197681427;01-02-2014;taurus;0.1655
1108;0.7644786685705185;01-03-2014;taurus;0.128
1109;-0.187748983502388;01-04-2014;taurus;-0.4854
1110;0.9835735742235556;01-05-2014;taurus;0.9184
1111;0.2964577376842499;01-06-2014;taurus;0.7579
1112;-0.7894937060773373;01-07-2014;taurus;-0.2732
1113;0.8114525089040399;01-08-2014;taurus;0.0258
1114;0.9287996012188257;01-09-2014;taurus;0.9136
1115;0.6799849532544613;01-10-2014;taurus;0.7906
1116;-0.8023283733054996;01-12-2014;taurus;-0.5256
1117;-0.5963884517550468;01-13-2014;taurus;-0.4588
1118;0.9442151430340197;01-14-2014;taurus;0.4019
1119;0.2910771816968918;01-15-2014;taurus;0.5889
1120;-0.12215852737426758;01-16-2014;taurus;-0.1779
1121;-0.2673616260290146;01-17-2014;taurus;0.6956
1122;0.8013831595890224;01-18-2014;taurus;0.7063
1123;0.8964215540327132;01-19-2014;taurus;0.7964
1124;0.8459559881594032;01-20-2014;taurus;0.0434
1125;0.9410861497744918;01-21-2014;taurus;0.771
1126;0.11425715684890747;01-22-2014;taurus;0.5006
1127;-0.7104289154218981;01-23-2014;taurus;0.0803
1128;0.6355723328888416;01-24-2014;taurus;0.6509
1129;-0.18001437187194824;01-25-2014;taurus;-0.6486
1130;0.9829386497149244;01-26-2014;taurus;0.9231
1131;0.4820297956466675;01-27-2014;taurus;0.6369
1132;0.10963665693998337;01-28-2014;taurus;0.5859
1133;-0.2960784752871424;01-29-2014;taurus;-0.2263
1134;0.2897331416606903;01-30-2014;taurus;0.6908
1135;0.06058454513549805;01-31-2014;taurus;0.8516
1136;-0.21307180974315462;02-01-2014;taurus;0.8462
1137;0.8990960051305592;02-03-2014;taurus;0.4767
1138;-0.005840405821800232;02-04-2014;taurus;0.765
1139;0.6675074361264706;02-05-2014;taurus;0.8687
1140;-0.0991613119840622;02-06-2014;taurus;0.9201
1141;-0.5948223565412972;02-07-2014;taurus;-0.6007
1142;0.007487014382303619;02-08-2014;taurus;0.5789
1143;0.33589937537908554;02-10-2014;taurus;0.4256
1144;0.7355656186118722;02-11-2014;taurus;0.0
1145;0.45311054587364197;02-12-2014;taurus;0.5574
1146;-0.23323409259319305;02-13-2014;taurus;0.1154
1147;-0.5376466102898121;02-14-2014;taurus;-0.0023
1148;0.5489019006490707;02-15-2014;taurus;-0.1635
1149;0.2859289273619652;02-17-2014;taurus;0.5423
1150;0.7957983850501478;02-18-2014;taurus;0.8431
1151;-0.6178656741976738;02-19-2014;taurus;0.6486
1152;0.17676962475595623;02-20-2014;taurus;0.2887
1153;-0.41137556298070393;02-21-2014;taurus;-0.2144
1154;-0.4688565731048584;02-22-2014;taurus;0.9274
1155;0.8799989046528935;02-23-2014;taurus;0.6486
1156;-0.615705262315587;02-24-2014;taurus;-0.7906
1157;0.8578136315569956;02-25-2014;taurus;0.951
1158;0.019078479354290925;02-26-2014;taurus;0.0258
1159;0.08559547364711761;02-27-2014;taurus;0.3291
1160;0.8033603839576244;02-28-2014;taurus;0.4939
1161;0.9464056110009551;03-01-2014;taurus;0.8316
1162;0.8540696799755096;03-02-2014;taurus;0.8555
1163;0.6981010660529137;03-03-2014;taurus;-0.5046
1164;-0.25260262191295624;03-04-2014;taurus;0.4767
1165;0.7533180797472596;03-05-2014;taurus;0.7906
1166;0.7960983533412218;03-06-2014;taurus;0.7712
1167;-0.11603120660967867;03-07-2014;taurus;0.2144
1168;0.24123021960258484;03-08-2014;taurus;-0.553
1169;-0.18873409181833267;03-09-2014;taurus;-0.128
1170;0.268998421728611;03-10-2014;taurus;0.6249
1171;0.11333016981662332;03-11-2014;taurus;0.9524
1172;0.7656042501330376;03-12-2014;taurus;0.2911
1173;-0.23502926528453827;03-13-2014;taurus;-0.431
1174;0.9663548422977328;03-14-2014;taurus;0.6249
1175;-0.5457375273108482;03-15-2014;taurus;-0.5542
1176;0.7046194560825825;03-16-2014;taurus;0.9095
1177;0.5371233783662319;03-17-2014;taurus;0.8294
1178;0.6798776835203171;03-18-2014;taurus;0.4118
1179;0.42378947429594244;03-19-2014;taurus;0.7385
1180;0.4016169011592865;03-20-2014;taurus;0.4998
1181;0.2994856461882591;03-21-2014;taurus;0.8074
1182;-0.48251786455512047;03-22-2014;taurus;0.5719
1183;0.9181815162427882;03-23-2014;taurus;0.8834
1184;0.32213208079338074;03-24-2014;taurus;0.8225
1185;0.6254650037735701;03-25-2014;taurus;0.8225
1186;0.9480075230821967;03-26-2014;taurus;0.6771
1187;-0.3363724499940872;03-27-2014;taurus;0.6771
1188;0.7055089687928557;03-28-2014;taurus;0.4019
1189;0.3500741049647331;03-29-2014;taurus;-0.1134
1190;-0.5302775613963604;03-30-2014;taurus;0.8705
1191;0.13073069636408666;03-31-2014;taurus;0.7933
1192;-0.22426298260688782;04-01-2014;taurus;0.1779
1193;-0.5497268624603748;04-02-2014;taurus;-0.8877
1194;0.616245711222291;04-03-2014;taurus;0.6808
1195;-0.8746445206925273;04-04-2014;taurus;-0.8968
1196;-0.1321282093005305;04-05-2014;taurus;0.9161
1197;-0.8679752429485466;04-06-2014;taurus;-0.1531
1198;-0.17373687319379288;04-07-2014;taurus;0.4927
1199;0.4375518932938576;04-08-2014;taurus;-0.5264
1200;-0.0644479432373013;04-09-2014;taurus;0.5764
1201;0.8339706457910326;04-10-2014;taurus;0.4583
1202;-0.5223382972180843;04-11-2014;taurus;-0.7189
1203;0.33204159140586853;04-12-2014;taurus;0.8807
1204;0.02488073706626892;04-13-2014;taurus;0.3167
1205;-0.43060546927154064;04-14-2014;taurus;-0.6808
1206;-0.3102017268538475;04-15-2014;taurus;0.6486
1207;-0.7519495710730553;04-16-2014;taurus;-0.5346
1208;-0.7105132527649403;04-17-2014;taurus;-0.838
1209;0.8449031645432115;04-18-2014;taurus;0.7783
1210;0.9745894245558634;04-19-2014;taurus;0.4019
1211;0.846732797799632;04-20-2014;taurus;0.8555
1212;-0.5153583288192749;04-21-2014;taurus;0.5859
1213;0.2990230917930603;04-22-2014;taurus;0.3716
1214;0.9877828730968758;04-23-2014;taurus;0.8993
1215;0.5438512898981571;04-24-2014;taurus;0.9136
1216;-0.02243506908416748;04-25-2014;taurus;0.4497
1217;0.9228590852580965;04-26-2014;taurus;0.9659
1218;0.942133657168597;04-27-2014;taurus;0.5719
1219;0.6514756679534912;04-28-2014;taurus;0.8658
1220;0.7111094258725643;04-29-2014;taurus;0.8176
1221;0.8921937494076788;04-30-2014;taurus;0.876
1222;-0.1934676691889763;05-01-2014;taurus;0.8442
1223;0.5224536377936602;05-02-2014;taurus;0.5783
1224;0.9240773482163905;05-03-2014;taurus;0.9
1225;-0.12147468370500997;05-04-2014;taurus;0.4939
1226;0.6559122540056705;05-05-2014;taurus;0.875
1227;0.7614333515351028;05-06-2014;taurus;0.4588
1228;0.8960219779983163;05-07-2014;taurus;0.802
1229;0.5037151109427214;05-08-2014;taurus;0.1779
1230;-0.2659321511347384;05-09-2014;taurus;0.2407
1231;0.9372683819383383;05-10-2014;taurus;0.6908
1232;0.7032783199101686;05-11-2014;taurus;0.0772
1233;0.9498798588756472;05-12-2014;taurus;0.926
1234;0.7332281582057476;05-13-2014;taurus;0.8807
1235;0.8686887806710619;05-14-2014;taurus;-0.5994
1236;0.5987247563898563;05-15-2014;taurus;0.8674
1237;-0.09360650739708587;05-16-2014;taurus;0.0
1238;0.4039878100156784;05-17-2014;taurus;0.8957
1239;0.5115611336565693;05-18-2014;taurus;0.4215
1240;-0.6328720473719863;05-19-2014;taurus;0.2936
1241;-0.5766678601503372;05-20-2014;taurus;0.5411
1242;0.7893374655395746;05-21-2014;taurus;0.6369
1243;0.3143550530076027;05-22-2014;taurus;0.9161
1244;-0.05035172402858734;05-23-2014;taurus;0.4588
1245;-0.12312129139900208;05-24-2014;taurus;0.5994
1246;-0.16712376475334167;05-25-2014;taurus;-0.8055
1247;0.03767707943916321;05-26-2014;taurus;0.507
1248;0.16834091395139694;05-27-2014;taurus;-0.0498
1249;-0.13692934066057205;05-28-2014;taurus;-0.5163
1250;-0.3703818917274475;05-29-2014;taurus;0.0516
1251;-0.6336117171660999;05-30-2014;taurus;-0.1027
1252;0.0382053405046463;05-31-2014;taurus;0.7269
1253;0.47130483761429787;06-01-2014;taurus;0.7717
1254;-0.36066423930695524;06-02-2014;taurus;0.8555
1255;-0.5934771466837613;06-03-2014;taurus;-0.2297
1256;-0.1712649017572403;06-04-2014;taurus;0.7267
1257;-0.8782814113236771;06-05-2014;taurus;0.1556
1258;0.4905486622779764;06-06-2014;taurus;-0.0644
1259;-0.33536085213889455;06-07-2014;taurus;0.6838
1260;-0.7078022552641935;06-08-2014;taurus;-0.204
1261;-0.6616315453726974;06-09-2014;taurus;-0.5808
1262;-0.25603925436735153;06-10-2014;taurus;-0.6249
1263;-0.1416807472705841;06-11-2014;taurus;0.4062
1264;-0.09310583770275116;06-12-2014;taurus;0.6533
1265;-0.7570904218161357;06-13-2014;taurus;-0.5267
1266;-0.7611845210194588;06-14-2014;taurus;0.2105
1267;-0.7191696725785732;06-15-2014;taurus;-0.7023
1268;0.5408912599086761;06-16-2014;taurus;0.121
1269;-0.812955031225685;06-17-2014;taurus;-0.7809
1270;0.9359642236959189;06-18-2014;taurus;0.688
1271;0.7305771969258785;06-19-2014;taurus;0.6839
1272;-0.3947351363143406;06-20-2014;taurus;0.3291
1273;0.5642135516830415;06-21-2014;taurus;-0.1901
1274;-0.4611514210700989;06-22-2014;taurus;-0.5499
1275;0.647222114726901;06-23-2014;taurus;0.8966
1276;-0.527309844035497;06-24-2014;taurus;-0.0516
1277;-0.45717644456905787;06-25-2014;taurus;0.1901
1278;0.9855128382332623;06-26-2014;taurus;0.9349
1279;0.7799762025647582;06-27-2014;taurus;0.0
1280;0.5394259784370661;06-28-2014;taurus;-0.3612
1281;-0.4652133360505104;06-29-2014;taurus;-0.7184
1282;-0.31279302384936525;06-30-2014;taurus;-0.318
1283;-0.6570853256187037;07-01-2014;taurus;0.053
1284;0.8498010532930493;07-02-2014;taurus;0.8938
1285;0.5705518424510956;07-03-2014;taurus;0.7776
1286;-0.3691358342766762;07-04-2014;taurus;-0.7079
1287;-0.6339110960907397;07-05-2014;taurus;-0.7413
1288;-0.5557259395718575;07-06-2014;taurus;-0.8976
1289;0.7395982872694731;07-07-2014;taurus;-0.3934
1290;0.7543763949350354;07-08-2014;taurus;0.2023
1291;0.40248217806220055;07-09-2014;taurus;-0.1531
1292;-0.718409052118659;07-10-2014;taurus;0.4215
1293;-0.634752131998539;07-11-2014;taurus;0.1027
1294;-0.44485194608569145;07-12-2014;taurus;-0.9209
1295;-0.321595698595047;07-13-2014;taurus;-0.4404
1296;0.19197365641593933;07-14-2014;taurus;0.6705
1297;-0.44276788954223517;07-15-2014;taurus;0.6373
1298;0.7716008117422462;07-16-2014;taurus;0.9216
1299;0.548772394657135;07-17-2014;taurus;0.8906
1300;0.5982932550832629;07-18-2014;taurus;0.786
1301;-0.48353565111756325;07-19-2014;taurus;0.2023
1302;0.01773253083229065;07-20-2014;taurus;0.8988
1303;0.6025088503956795;07-21-2014;taurus;0.6564
1304;-0.6245508342981339;07-22-2014;taurus;0.501
1305;0.33820773661136627;07-23-2014;taurus;-0.3182
1306;0.8593547651532152;07-24-2014;taurus;0.959
1307;-0.5721411742269993;07-25-2014;taurus;-0.8992
1308;-0.5283414291346925;07-26-2014;taurus;-0.8359
1309;-0.04199373722076416;07-27-2014;taurus;0.0258
1310;-0.8621194701188171;07-28-2014;taurus;-0.5106
1311;0.3676696754992008;07-29-2014;taurus;0.6908
1312;-0.5380787580515435;07-30-2014;taurus;-0.8591
1313;0.35614266246557236;07-31-2014;taurus;0.9253
1314;0.036505475640296936;08-01-2014;taurus;0.886
1315;0.6102697551250458;08-02-2014;taurus;-0.0772
1316;0.8960109502077103;08-03-2014;taurus;0.9001
1317;0.42802591621875763;08-04-2014;taurus;0.2707
1318;-0.6442770745919392;08-05-2014;taurus;-0.296
1319;0.24045421183109283;08-06-2014;taurus;0.8201
1320;0.08974331617355347;08-07-2014;taurus;0.8631
1321;0.2897019386291504;08-08-2014;taurus;-0.3645
1322;0.3380706130778059;08-09-2014;taurus;-0.0772
1323;-0.5327568446252849;08-10-2014;taurus;0.4215
1324;-0.8111382871866226;08-11-2014;taurus;-0.6573
1325;0.1031312644481659;08-12-2014;taurus;0.8765
1326;0.06707039475440979;08-13-2014;taurus;0.7992
1327;0.23812109231948853;08-14-2014;taurus;0.8967
1328;0.9517155498357445;08-15-2014;taurus;0.7645
1329;-0.08719374239444733;08-16-2014;taurus;-0.1154
1330;-0.11439603567123413;08-17-2014;taurus;0.3382
1331;0.5717463307082653;08-18-2014;taurus;0.775
1332;-0.3604741981908201;08-19-2014;taurus;0.6124
1333;0.0077282339334487915;08-20-2014;taurus;0.3612
1334;0.5845028944313526;08-21-2014;taurus;0.7906
1335;-0.6592722125351429;08-22-2014;taurus;-0.7579
1336;0.9536760498632372;08-23-2014;taurus;0.3167
1337;0.8700511063216254;08-24-2014;taurus;0.7778
1338;0.8349979426711798;08-26-2014;taurus;0.9381
1339;-0.10086633265018463;08-27-2014;taurus;0.4939
1340;-0.6599858216941357;08-28-2014;taurus;0.3818
1341;0.5861199349164963;08-29-2014;taurus;0.8057
1342;-0.07833077480380385;08-30-2014;taurus;0.6597
1343;0.9117657536203119;08-31-2014;taurus;0.7885
1344;0.7411869280040264;09-01-2014;taurus;-0.34
1345;0.937784404726699;09-02-2014;taurus;0.8777
1346;0.930147239472717;09-03-2014;taurus;-0.128
1347;0.8641953524202108;09-04-2014;taurus;0.7377
1348;0.7801658120006323;09-05-2014;taurus;0.6808
1349;-0.3431846499443054;09-06-2014;taurus;0.7506
1350;0.52033263258636;09-07-2014;taurus;0.6605
1351;0.6126070600003004;09-08-2014;taurus;0.8055
1352;-0.09540960192680359;09-09-2014;taurus;0.0772
1353;0.7313869018107653;09-10-2014;taurus;0.5423
1354;-0.7689695227891207;09-11-2014;taurus;-0.8393
1355;-0.0038985908031463623;09-12-2014;taurus;0.8735
1356;-0.22286111116409302;09-13-2014;taurus;0.4939
1357;0.07850697636604309;09-14-2014;taurus;-0.4588
1358;-0.2634115517139435;09-15-2014;taurus;-0.4497
1359;-0.43798664587656533;09-16-2014;taurus;0.7227
1360;0.9354350486537442;09-17-2014;taurus;0.2572
1361;-0.09569166600704193;09-18-2014;taurus;-0.2023
1362;-0.7384700600636042;09-19-2014;taurus;-0.7804
1363;0.5170764103531837;09-20-2014;taurus;0.3679
1364;0.39319654554128647;09-21-2014;taurus;0.6956
1365;-0.26767578826402355;09-22-2014;taurus;0.6178
1366;0.486654382199049;09-23-2014;taurus;0.7386
1367;-0.27263376861810684;09-24-2014;taurus;0.7783
1368;0.24993667751550674;09-25-2014;taurus;-0.5499
1369;-0.2170867770910263;09-26-2014;taurus;0.296
1370;-0.32462411373853683;09-27-2014;taurus;-0.4939
1371;0.9478905128780752;09-28-2014;taurus;0.7506
1372;-0.6954731997102499;09-29-2014;taurus;0.2263
1373;-0.29400087893009186;09-30-2014;taurus;-0.128
1374;-0.5242731138630577;10-01-2014;taurus;-0.6963
1375;0.5439592339098454;10-02-2014;taurus;0.8805
1376;0.2987491004168987;10-03-2014;taurus;0.8294
1377;0.7495173402130604;10-04-2014;taurus;0.9608
1378;0.4613669700920582;10-05-2014;taurus;0.6121
1379;-0.01642553606185532;10-06-2014;taurus;0.1027
1380;0.7381136305630207;10-07-2014;taurus;0.4019
1381;0.6837247721850872;10-08-2014;taurus;0.8748
1382;-0.42145103961229324;10-09-2014;taurus;-0.5903
1383;0.6932518742978573;10-10-2014;taurus;0.3818
1384;-0.4798673614859581;10-11-2014;taurus;0.8311
1385;0.9300621883012354;10-12-2014;taurus;0.9571
1386;0.2721673995256424;10-13-2014;taurus;0.8504
1387;0.9107124772854149;10-14-2014;taurus;0.9552
1388;0.5245321672409773;10-15-2014;taurus;0.7783
1389;-0.9529027717521203;10-16-2014;taurus;-0.9081
1390;0.9746299914550036;10-17-2014;taurus;0.9451
1391;-0.446424700319767;10-19-2014;taurus;0.5093
1392;0.6008791290223598;10-20-2014;taurus;0.8747
1393;-0.1279982026817557;10-21-2014;taurus;0.5267
1394;-0.6902160551398993;10-22-2014;taurus;0.4404
1395;0.3877734411507845;10-23-2014;taurus;-0.0258
1396;-0.3385329246520996;10-24-2014;taurus;-0.3182
1397;0.8500865614041686;10-25-2014;taurus;0.9747
1398;0.4781942740082741;10-26-2014;taurus;0.6597
1399;0.18963724374771118;10-27-2014;taurus;-0.4939
1400;-0.2332201515567393;10-29-2014;taurus;0.5267
1401;-0.5055606107747919;10-30-2014;taurus;0.2732
1402;-0.3799980397521281;11-02-2014;taurus;0.7096
1403;0.7714029237346604;11-03-2014;taurus;0.9644
1404;0.5857110819644381;11-04-2014;taurus;0.9428
1405;-0.45364025980234146;11-05-2014;taurus;-0.5945
1406;-0.19720589369535446;11-06-2014;taurus;0.8625
1407;-0.00657634437084198;11-07-2014;taurus;0.7639
1408;0.31911686062812805;11-08-2014;taurus;0.9186
1409;0.5845672823488712;11-09-2014;taurus;0.7783
1410;0.13679973106382676;11-10-2014;taurus;0.8176
1411;0.7649797643534839;11-11-2014;taurus;0.765
1412;-0.11544973517063437;11-12-2014;taurus;-0.296
1413;0.029908746480941772;11-13-2014;taurus;0.1779
1414;0.6709427125751972;11-14-2014;taurus;0.8625
1415;-0.46078845113515854;11-15-2014;taurus;-0.296
1416;-0.0874539315700531;11-16-2014;taurus;0.426
1417;0.8541580494493246;11-18-2014;taurus;0.8316
1418;0.7539463306335408;11-19-2014;taurus;0.7358
1419;0.02989506721496582;11-20-2014;taurus;0.7964
1420;-0.42979538068175316;11-21-2014;taurus;-0.6597
1421;-0.18166913837194443;11-22-2014;taurus;0.4118
1422;-0.10695318025071503;11-23-2014;taurus;0.0642
1423;-0.40051399916410446;11-24-2014;taurus;0.81
1424;0.3394116871058941;11-25-2014;taurus;-0.3612
1425;-0.035650687554519625;11-26-2014;taurus;0.4019
1426;0.5986987501382828;11-27-2014;taurus;-0.69
1427;0.370734177275549;11-29-2014;taurus;0.9325
1428;0.0057090818881988525;11-30-2014;taurus;-0.4767
1429;0.7244875319302082;12-01-2014;taurus;0.8547
1430;-0.5414721295237541;12-02-2014;taurus;-0.296
1431;-0.5477635487914085;12-03-2014;taurus;0.7269
1432;-0.14736463129520416;12-04-2014;taurus;0.7876
1433;-0.5278920829296112;12-05-2014;taurus;0.3511
1434;0.8408346781507134;12-06-2014;taurus;0.6369
1435;-0.34453676259079424;12-07-2014;taurus;0.126
1436;-0.4783751219511032;12-08-2014;taurus;0.8979
1437;0.4766896702349186;12-09-2014;taurus;0.7717
1438;0.8494504727423191;12-10-2014;taurus;0.9438
1439;-0.3309525597663259;12-12-2014;taurus;-0.2752
1440;-0.48024510847002916;12-13-2014;taurus;0.5829
1441;0.3999764919281006;12-14-2014;taurus;0.8545
1442;-0.14930042624473572;12-15-2014;taurus;0.6652
1443;-0.6048594067906979;12-16-2014;taurus;-0.4497
1444;-0.2433086298406124;12-17-2014;taurus;-0.25
1445;0.7217188328504562;12-18-2014;taurus;0.7218
1446;-0.5760171682248811;12-19-2014;taurus;0.0258
1447;0.9601568080950861;12-20-2014;taurus;0.9013
1448;0.7382369444213477;12-21-2014;taurus;0.6369
1449;0.9291881867684424;12-22-2014;taurus;0.5994
1450;0.6417210884392262;12-23-2014;taurus;0.6369
1451;-0.034949660301208496;12-24-2014;taurus;0.6249
1452;0.9395591029897332;12-25-2014;taurus;0.8625
1453;-0.3515386269413606;12-26-2014;taurus;0.8622
1454;0.230829905718565;12-27-2014;taurus;0.0644
1455;0.5269705951213837;12-28-2014;taurus;0.2732
1456;0.6715051969292877;12-29-2014;taurus;0.0772
1457;0.6046174175064216;12-30-2014;taurus;0.5859
1458;-0.3157576322555542;12-31-2014;taurus;0.9655
1459;0.7849970301613212;01-01-2015;taurus;-0.1531
1460;0.9423659642945571;01-02-2015;taurus;0.6705
1461;0.7470388114452362;01-03-2015;taurus;0.2311
1462;-0.2251998409628868;01-04-2015;taurus;-0.2755
1463;-0.7341699786484241;01-05-2015;taurus;-0.2732
1464;0.7385477156071494;01-06-2015;taurus;0.1511
1465;-0.4862176246176734;01-07-2015;taurus;-0.5009
1466;-0.7812087414835404;01-08-2015;taurus;-0.5346
1467;0.7322494210675359;01-09-2015;taurus;0.3182
1468;-0.4359931945800781;01-10-2015;taurus;0.128
1469;-0.8227797355502844;01-11-2015;taurus;0.0516
1470;0.9856082397745922;01-12-2015;taurus;0.8201
1471;-0.11219732463359833;01-13-2015;taurus;0.296
1472;0.9693886338880962;01-14-2015;taurus;0.9493
1473;0.8652953067794442;01-15-2015;taurus;0.8862
1474;0.9187628943473101;01-16-2015;taurus;0.0
1475;0.09555783867835999;01-17-2015;taurus;0.3612
1476;0.18266645073890686;01-18-2015;taurus;-0.296
1477;0.43519818782806396;01-19-2015;taurus;0.5234
1478;0.11585870385169983;01-20-2015;taurus;-0.0009
1479;-0.5221210047602654;01-21-2015;taurus;-0.545
1480;0.1131354570388794;01-22-2015;taurus;0.8294
1481;0.4962701201438904;01-23-2015;taurus;0.7389
1482;-0.2942549831563254;01-24-2015;taurus;0.1457
1483;-0.24433321505784988;01-25-2015;taurus;0.7906
1484;-0.5990230105817318;01-26-2015;taurus;-0.6369
1485;0.12606750428676605;01-27-2015;taurus;-0.6818
1486;-0.6846275292336941;01-28-2015;taurus;0.6124
1487;0.18336334128816828;01-29-2015;taurus;0.5423
1488;-0.012908533215522766;01-30-2015;taurus;0.8089
1489;0.33807506412267685;01-31-2015;taurus;0.7783
1490;0.3175388276576996;02-01-2015;taurus;0.8641
1491;0.03218984795748281;02-02-2015;taurus;0.8727
